co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,city
500.68,3.69,20.56,35.41,15.5,7.78,10.8,6.4,2023-07-29 12:00:00 UTC,Chennai
627.52,2.18,31.87,19.49,16.69,10.68,14.59,8.23,2023-07-29 13:00:00 UTC,Chennai
714.3,0.99,34.96,7.78,15.97,13.99,19.16,10.26,2023-07-29 14:00:00 UTC,Chennai
700.95,0.95,29.82,7.33,14.78,15.3,21.15,11.27,2023-07-29 15:00:00 UTC,Chennai
814.44,2.01,30.85,5.1,16.21,20.71,27.6,13.43,2023-07-29 16:00:00 UTC,Chennai
1121.52,6.98,35.3,0.93,21.22,34.41,43.68,17.48,2023-07-29 17:00:00 UTC,Chennai
1308.44,12.29,38.04,0.16,22.89,43.44,54.11,18.49,2023-07-29 18:00:00 UTC,Chennai
1121.52,9.28,38.39,0.39,18.84,34.92,43.62,13.3,2023-07-29 19:00:00 UTC,Chennai
801.09,2.6,32.56,3.22,13.71,23.17,29.17,9.25,2023-07-29 20:00:00 UTC,Chennai
520.71,0.2,19.36,12.34,9.89,13.16,17.28,7.22,2023-07-29 21:00:00 UTC,Chennai
377.18,0.03,11.14,19.13,7.99,7.98,11.09,6.59,2023-07-29 22:00:00 UTC,Chennai
340.46,0.03,8.91,19.31,7.99,6.54,9.22,6.78,2023-07-29 23:00:00 UTC,Chennai
317.1,0.04,8.48,17.88,8.94,5.47,7.73,6.4,2023-07-30 00:00:00 UTC,Chennai
317.1,0.12,9.77,15.2,12.4,5.07,7.19,5.89,2023-07-30 01:00:00 UTC,Chennai
370.5,0.81,12.51,12.52,14.66,6.18,8.88,6.33,2023-07-30 02:00:00 UTC,Chennai
380.52,3.38,12.34,15.91,16.93,5.71,8.52,5.76,2023-07-30 03:00:00 UTC,Chennai
317.1,4.3,9.17,28.61,20.74,3.99,6.07,3.8,2023-07-30 04:00:00 UTC,Chennai
300.41,3.32,8.91,41.13,22.41,4.28,6.19,3.29,2023-07-30 05:00:00 UTC,Chennai
287.06,2.57,8.57,53.64,22.89,4.88,6.69,2.94,2023-07-30 06:00:00 UTC,Chennai
273.7,0.96,9.77,47.92,20.98,3.71,5.24,2.56,2023-07-30 07:00:00 UTC,Chennai
270.37,0.37,10.88,36.84,21.46,2.82,4.26,2.47,2023-07-30 08:00:00 UTC,Chennai
273.7,0.25,12,31.47,22.89,2.69,4.21,2.56,2023-07-30 09:00:00 UTC,Chennai
287.06,0.35,13.54,27.54,24.8,2.87,4.48,2.85,2023-07-30 10:00:00 UTC,Chennai
317.1,0.44,17.48,21.46,29.56,3.43,5.23,3.36,2023-07-30 11:00:00 UTC,Chennai
350.48,0.82,21.93,15.56,34.81,3.95,5.78,3.8,2023-07-30 12:00:00 UTC,Chennai
680.92,8.83,36.33,2.01,35.29,11.21,14.99,8.36,2023-07-30 13:00:00 UTC,Chennai
988.01,19.67,38.04,0.01,27.42,20.72,27.36,13.17,2023-07-30 14:00:00 UTC,Chennai
988.01,16.32,35.3,0.04,18.84,22.94,31.21,14.57,2023-07-30 15:00:00 UTC,Chennai
894.55,9.83,32.9,0.19,14.9,21.8,30.45,13.55,2023-07-30 16:00:00 UTC,Chennai
827.79,6.54,29.13,0.48,13.83,20.95,29.37,13.68,2023-07-30 17:00:00 UTC,Chennai
754.36,4.75,27.08,0.86,12.76,18.78,26.38,12.67,2023-07-30 18:00:00 UTC,Chennai
594.14,1.76,25.36,3.26,9.89,14.27,20.13,10.01,2023-07-30 19:00:00 UTC,Chennai
527.38,0.45,22.96,7.87,9.78,13.61,18.67,9.37,2023-07-30 20:00:00 UTC,Chennai
507.35,0.2,20.56,10.28,10.49,14.11,19.11,9.5,2023-07-30 21:00:00 UTC,Chennai
494,0.27,19.36,8.85,11.21,12.65,17.53,9.37,2023-07-30 22:00:00 UTC,Chennai
480.65,0.41,18.16,6.79,11.56,10.8,15.56,9.12,2023-07-30 23:00:00 UTC,Chennai
453.95,0.59,17.31,5.68,12.28,9.44,13.88,9.12,2023-07-31 00:00:00 UTC,Chennai
440.6,1.19,17.65,4.02,15.5,8.78,12.66,8.99,2023-07-31 01:00:00 UTC,Chennai
487.33,4.47,17.48,2.77,20.27,10.04,14.25,9.37,2023-07-31 02:00:00 UTC,Chennai
487.33,7.71,16.62,4.38,24.8,9.24,13.47,8.36,2023-07-31 03:00:00 UTC,Chennai
373.84,6.43,14.57,9.48,30.99,5.97,9.02,5.32,2023-07-31 04:00:00 UTC,Chennai
350.48,6.82,12.85,15.56,34.81,5.77,8.7,4.75,2023-07-31 05:00:00 UTC,Chennai
333.79,7.15,11.82,28.25,37.67,6.6,9.56,4.43,2023-07-31 06:00:00 UTC,Chennai
317.1,2.07,16.96,31.47,35.29,6.55,9.19,3.96,2023-07-31 07:00:00 UTC,Chennai
313.76,0.89,17.65,28.97,34.81,5.63,7.73,3.7,2023-07-31 08:00:00 UTC,Chennai
317.1,0.66,18.51,23.6,35.76,4.86,6.62,3.55,2023-07-31 09:00:00 UTC,Chennai
323.77,0.83,19.36,16.63,36.72,4.37,5.92,3.45,2023-07-31 10:00:00 UTC,Chennai
353.81,1.82,23.31,9.48,43.39,4.88,6.58,3.86,2023-07-31 11:00:00 UTC,Chennai
397.21,4.47,27.42,3.8,51.98,5.92,7.83,4.43,2023-07-31 12:00:00 UTC,Chennai
767.71,19.89,33.59,0.47,51.02,15.17,19.74,9.63,2023-07-31 13:00:00 UTC,Chennai
1148.22,31.74,35.3,0,38.15,27.08,35.14,15.83,2023-07-31 14:00:00 UTC,Chennai
1174.93,25.7,33.59,0,26.46,30.05,40.68,17.99,2023-07-31 15:00:00 UTC,Chennai
1068.12,17.88,32.9,0.01,20.98,28.22,38.5,16.47,2023-07-31 16:00:00 UTC,Chennai
934.6,11.4,31.87,0.08,18.36,24.87,32.82,12.79,2023-07-31 17:00:00 UTC,Chennai
754.36,5.31,29.82,1.01,14.9,18.24,23.33,7.47,2023-07-31 18:00:00 UTC,Chennai
547.41,0.78,25.02,7.42,11.09,13.24,16.37,3.7,2023-07-31 19:00:00 UTC,Chennai
500.68,0.12,21.08,14.84,10.01,16.85,19.94,3.17,2023-07-31 20:00:00 UTC,Chennai
500.68,0.03,18.85,20.38,10.13,23.94,27.69,3.26,2023-07-31 21:00:00 UTC,Chennai
514.03,0.02,17.48,21.99,10.49,30.61,35.17,3.42,2023-07-31 22:00:00 UTC,Chennai
527.38,0.04,17.48,17.88,10.97,33.32,38.39,3.58,2023-07-31 23:00:00 UTC,Chennai
554.08,0.36,20.05,8.4,11.44,27.82,33.24,4.05,2023-08-01 00:00:00 UTC,Chennai
587.46,1.82,21.42,2.35,12.87,18.88,24.63,5.32,2023-08-01 01:00:00 UTC,Chennai
627.52,5.92,20.22,2.64,15.74,15.17,20.98,8.11,2023-08-01 02:00:00 UTC,Chennai
580.79,9.28,18.51,6.97,18.36,11.35,16.24,8.61,2023-08-01 03:00:00 UTC,Chennai
393.87,4.69,17.31,12.34,27.66,5.97,8.76,5.07,2023-08-01 04:00:00 UTC,Chennai
353.81,2.85,16.11,15.02,29.56,5.04,7.54,4.31,2023-08-01 05:00:00 UTC,Chennai
327.11,2.18,14.74,18.24,29.33,4.12,6.37,3.83,2023-08-01 06:00:00 UTC,Chennai
300.41,0.92,13.88,19.67,25.27,3.16,4.94,3.29,2023-08-01 07:00:00 UTC,Chennai
307.08,0.96,14.91,18.42,26.7,3.11,4.7,3.26,2023-08-01 08:00:00 UTC,Chennai
327.11,1.15,17.48,16.09,30.04,3.54,5.17,3.55,2023-08-01 09:00:00 UTC,Chennai
453.95,2.12,22.28,10.1,25.99,6.46,8.69,5.45,2023-08-01 10:00:00 UTC,Chennai
647.54,8.27,27.42,2.26,25.51,11.23,14.41,7.98,2023-08-01 11:00:00 UTC,Chennai
894.55,24.36,28.1,0.31,30.52,18,22.2,10.39,2023-08-01 12:00:00 UTC,Chennai
1548.77,58.11,32.56,0.23,37.67,36.62,44.03,16.72,2023-08-01 13:00:00 UTC,Chennai
2616.88,83.15,32.9,0,35.76,90.64,112.09,23.05,2023-08-01 16:00:00 UTC,Chennai
2243.04,60.8,32.9,0,30.99,78.57,100.03,20.77,2023-08-01 17:00:00 UTC,Chennai
1708.98,40.68,31.19,0,24.08,55.97,73.94,16.72,2023-08-01 18:00:00 UTC,Chennai
1054.76,20.12,28.45,0.02,15.26,28.1,39.44,11.4,2023-08-01 19:00:00 UTC,Chennai
640.87,5.31,24.68,1.07,11.68,13.58,19.93,10.01,2023-08-01 20:00:00 UTC,Chennai
453.95,0.41,17.82,9.66,11.32,7.67,11.44,8.23,2023-08-01 21:00:00 UTC,Chennai
347.14,0.06,13.88,17.52,13.83,4.75,7.22,5.83,2023-08-01 22:00:00 UTC,Chennai
330.45,0.08,13.37,16.09,13.95,4.79,7,5.19,2023-08-01 23:00:00 UTC,Chennai
323.77,0.14,13.19,14.13,14.31,4.8,6.9,4.81,2023-08-02 00:00:00 UTC,Chennai
330.45,0.31,14.05,11.98,16.69,5.01,7.14,4.69,2023-08-02 01:00:00 UTC,Chennai
367.16,2.54,14.39,11.27,20.5,5.98,8.59,5.26,2023-08-02 02:00:00 UTC,Chennai
380.52,7.04,12.51,16.63,25.75,6,8.81,5.07,2023-08-02 03:00:00 UTC,Chennai
343.8,7.04,11.14,27.54,28.37,5.31,7.69,4.12,2023-08-02 04:00:00 UTC,Chennai
327.11,5.03,10.54,47.21,28.85,6.89,9.19,3.7,2023-08-02 05:00:00 UTC,Chennai
310.42,3.3,9.68,72.24,27.89,10.67,12.95,3.39,2023-08-02 06:00:00 UTC,Chennai
297.07,0.64,12.85,66.52,25.51,9.2,11.36,3.26,2023-08-02 07:00:00 UTC,Chennai
297.07,0.24,13.88,52.21,25.03,6.14,8.07,3.07,2023-08-02 08:00:00 UTC,Chennai
300.41,0.14,14.57,45.06,25.51,4.93,6.79,3.04,2023-08-02 09:00:00 UTC,Chennai
347.14,0.19,18.34,36.12,27.66,5.75,7.94,3.99,2023-08-02 10:00:00 UTC,Chennai
410.56,0.29,22.28,28.61,24.56,6.77,9.24,4.94,2023-08-02 11:00:00 UTC,Chennai
480.65,0.27,27.42,21.99,21.93,7.46,10.13,5.57,2023-08-02 12:00:00 UTC,Chennai
587.46,0.31,33.59,15.56,18.84,9.93,13.35,7.16,2023-08-02 13:00:00 UTC,Chennai
687.6,0.3,35.99,14.13,17.4,14.11,19.28,9.88,2023-08-02 14:00:00 UTC,Chennai
720.98,0.13,36.33,18.06,16.93,20.41,27.98,11.53,2023-08-02 15:00:00 UTC,Chennai
774.38,0.01,35.99,30.04,15.97,32.57,43.93,12.41,2023-08-02 16:00:00 UTC,Chennai
834.47,0.01,35.64,31.83,15.97,37.81,51.66,13.55,2023-08-02 17:00:00 UTC,Chennai
827.79,0.13,36.33,19.31,15.26,32.33,45.41,13.43,2023-08-02 18:00:00 UTC,Chennai
660.9,0.26,30.5,13.05,11.8,19.13,28.35,10.64,2023-08-02 19:00:00 UTC,Chennai
507.35,0.11,20.91,15.2,10.49,10.31,15.76,8.99,2023-08-02 20:00:00 UTC,Chennai
420.57,0.02,14.91,20.21,10.49,6.88,10.52,7.73,2023-08-02 21:00:00 UTC,Chennai
340.46,0.01,13.02,24.32,14.07,4.88,7.44,5.51,2023-08-02 22:00:00 UTC,Chennai
320.43,0.02,12.68,23.96,14.42,4.79,7.03,4.88,2023-08-02 23:00:00 UTC,Chennai
317.1,0.04,13.02,21.46,14.9,4.86,6.94,4.56,2023-08-03 00:00:00 UTC,Chennai
327.11,0.13,14.39,17.52,16.93,5.25,7.38,4.56,2023-08-03 01:00:00 UTC,Chennai
363.83,2.49,14.39,16.63,19.79,6.2,8.81,5,2023-08-03 02:00:00 UTC,Chennai
370.5,6.43,12.34,22.89,23.6,6.17,8.91,4.69,2023-08-03 03:00:00 UTC,Chennai
333.79,0.92,18.68,21.64,26.94,5.29,7.5,3.74,2023-08-03 04:00:00 UTC,Chennai
323.77,0.17,17.48,32.9,29.09,5.84,7.97,3.61,2023-08-03 05:00:00 UTC,Chennai
310.42,0.07,16.28,47.21,29.09,6.89,8.98,3.51,2023-08-03 06:00:00 UTC,Chennai
293.73,0.14,14.39,52.21,26.7,6.49,8.51,3.26,2023-08-03 07:00:00 UTC,Chennai
297.07,0.4,14.91,41.84,27.42,4.6,6.45,3.07,2023-08-03 08:00:00 UTC,Chennai
307.08,0.7,16.11,36.48,29.56,4.01,5.74,3.13,2023-08-03 09:00:00 UTC,Chennai
343.8,1.7,20.39,32.19,37.67,4.78,6.46,3.7,2023-08-03 10:00:00 UTC,Chennai
413.89,3.32,26.39,27.89,44.35,6.64,8.57,4.88,2023-08-03 11:00:00 UTC,Chennai
494,3.55,32.56,26.11,41.01,8.53,11.05,5.89,2023-08-03 12:00:00 UTC,Chennai
714.3,0.96,47.98,28.25,27.89,23.72,29.01,8.23,2023-08-03 13:00:00 UTC,Chennai
907.9,0,54.15,38.62,21.22,48.86,57.41,10.26,2023-08-03 14:00:00 UTC,Chennai
894.55,0,43.53,54.36,17.88,58.18,68.68,9.63,2023-08-03 15:00:00 UTC,Chennai
727.65,0,28.79,61.51,13.95,46.04,58.3,6.4,2023-08-03 16:00:00 UTC,Chennai
614.17,0,21.93,52.21,12.64,33.98,47.77,5.32,2023-08-03 17:00:00 UTC,Chennai
494,0,18.51,44.7,11.09,24.1,37.39,4.02,2023-08-03 18:00:00 UTC,Chennai
390.53,0,15.42,41.48,9.06,16.93,29.18,2.79,2023-08-03 19:00:00 UTC,Chennai
383.85,0,14.57,36.48,9.54,17.07,29.41,2.91,2023-08-03 20:00:00 UTC,Chennai
407.22,0,15.08,32.54,10.85,19.74,32.88,3.39,2023-08-03 21:00:00 UTC,Chennai
460.62,0.01,17.31,26.82,11.44,22.97,36.67,4.37,2023-08-03 22:00:00 UTC,Chennai
534.06,0.07,20.91,16.99,12.16,22.16,33.63,6.52,2023-08-03 23:00:00 UTC,Chennai
560.76,0.4,21.93,8.05,13.47,16.49,24.08,9.12,2023-08-04 00:00:00 UTC,Chennai
540.73,1.45,21.08,3.98,15.74,12.56,18.01,10.64,2023-08-04 01:00:00 UTC,Chennai
627.52,8.05,19.19,6.08,19.31,14.54,20.5,12.41,2023-08-04 02:00:00 UTC,Chennai
654.22,13.3,19.19,11.35,22.89,14.18,20.18,11.53,2023-08-04 03:00:00 UTC,Chennai
407.22,5.53,19.02,16.09,34.33,6.69,9.63,5.51,2023-08-04 04:00:00 UTC,Chennai
370.5,4.47,17.65,24.32,37.67,6.16,8.66,4.56,2023-08-04 05:00:00 UTC,Chennai
347.14,3.97,16.28,37.55,37.67,6.52,8.9,4.12,2023-08-04 06:00:00 UTC,Chennai
327.11,2.71,15.08,49.35,33.86,6.91,9.25,3.7,2023-08-04 07:00:00 UTC,Chennai
333.79,2.01,16.79,48.64,33.86,6.98,9.29,3.74,2023-08-04 08:00:00 UTC,Chennai
343.8,1.23,19.71,42.56,34.81,6.64,9.23,3.86,2023-08-04 09:00:00 UTC,Chennai
460.62,1.73,29.13,35.05,40.53,10.55,13.67,5.83,2023-08-04 10:00:00 UTC,Chennai
587.46,3.32,35.99,32.9,42.92,15.85,19.33,7.41,2023-08-04 11:00:00 UTC,Chennai
647.54,2.99,41.81,36.12,40.53,21.78,25.53,7.28,2023-08-04 12:00:00 UTC,Chennai
640.87,0.52,43.87,49.35,35.29,34.66,39.43,6.14,2023-08-04 13:00:00 UTC,Chennai
627.52,0,37.01,72.96,31.95,56.44,63,5.38,2023-08-04 14:00:00 UTC,Chennai
614.17,0,29.47,90.12,28.37,71.13,79.68,5.38,2023-08-04 15:00:00 UTC,Chennai
594.14,0,23.99,94.41,23.13,70.89,80.58,5.95,2023-08-04 16:00:00 UTC,Chennai
580.79,0,22.28,80.11,20.5,57.04,65.35,7.09,2023-08-04 17:00:00 UTC,Chennai
527.38,0,21.08,58.65,17.64,35.98,41.55,7.03,2023-08-04 18:00:00 UTC,Chennai
467.3,0,18.85,45.06,12.4,20.02,23.6,5.83,2023-08-04 19:00:00 UTC,Chennai
433.92,0,15.77,40.77,8.94,14.77,17.64,5,2023-08-04 20:00:00 UTC,Chennai
427.25,0,13.88,38.62,8.34,13.82,16.34,4.56,2023-08-04 21:00:00 UTC,Chennai
433.92,0,13.19,35.41,8.7,14.06,16.61,4.37,2023-08-04 22:00:00 UTC,Chennai
427.25,0,12.51,32.19,8.7,14.02,16.64,4.12,2023-08-04 23:00:00 UTC,Chennai
433.92,0,12.68,28.97,8.7,13.81,16.57,3.99,2023-08-05 00:00:00 UTC,Chennai
460.62,0.04,14.74,24.68,10.01,14.25,17.51,4.69,2023-08-05 01:00:00 UTC,Chennai
574.11,2.63,18.51,18.24,12.87,16.65,21.53,7.54,2023-08-05 02:00:00 UTC,Chennai
620.84,8.72,17.48,20.74,16.21,16.2,22.06,8.23,2023-08-05 03:00:00 UTC,Chennai
393.87,5.92,13.37,31.47,25.75,8.25,11.5,4.56,2023-08-05 04:00:00 UTC,Chennai
357.15,3.91,13.88,42.56,30.52,7.99,10.8,4.05,2023-08-05 05:00:00 UTC,Chennai
340.46,2.32,14.22,52.93,32.9,8.57,11.27,3.8,2023-08-05 06:00:00 UTC,Chennai
317.1,1.02,14.39,52.93,30.99,6.97,9.3,3.26,2023-08-05 07:00:00 UTC,Chennai
317.1,0.75,16.79,46.49,32.9,5.92,7.97,3.07,2023-08-05 08:00:00 UTC,Chennai
327.11,0.64,19.02,46.49,33.86,6.01,8.14,3.1,2023-08-05 09:00:00 UTC,Chennai
367.16,0.82,21.93,50.07,33.86,8.78,11.28,3.89,2023-08-05 10:00:00 UTC,Chennai
420.57,0.87,21.93,58.65,28.85,14.74,18.04,4.69,2023-08-05 11:00:00 UTC,Chennai
433.92,0.45,18.16,72.96,18.12,24.04,28.4,4.62,2023-08-05 12:00:00 UTC,Chennai
453.95,0.08,15.94,84.4,11.44,35.46,41.56,4.69,2023-08-05 13:00:00 UTC,Chennai
494,0,16.79,90.12,11.56,45.54,53.62,4.81,2023-08-05 14:00:00 UTC,Chennai
520.71,0,18.16,94.41,13.11,56,66.33,4.56,2023-08-05 15:00:00 UTC,Chennai
507.35,0,17.65,95.84,13.83,60.63,73.67,4.02,2023-08-05 16:00:00 UTC,Chennai
487.33,0,16.45,91.55,15.5,60.7,73.95,3.86,2023-08-05 17:00:00 UTC,Chennai
453.95,0,14.57,91.55,15.97,57.33,67.81,3.61,2023-08-05 18:00:00 UTC,Chennai
403.88,0,11.65,97.27,13.23,50.62,57.09,2.79,2023-08-05 19:00:00 UTC,Chennai
400.54,0,10.2,91.55,11.92,43.6,48.18,2.41,2023-08-05 20:00:00 UTC,Chennai
413.89,0,10.11,80.82,13.71,39.07,43.03,2.12,2023-08-05 21:00:00 UTC,Chennai
423.91,0,10.54,69.38,16.45,37.72,41.56,1.9,2023-08-05 22:00:00 UTC,Chennai
427.25,0,10.54,58.65,16.45,36.79,40.54,1.77,2023-08-05 23:00:00 UTC,Chennai
440.6,0,11.31,47.21,15.74,35.2,38.52,1.71,2023-08-06 00:00:00 UTC,Chennai
467.3,0.02,14.57,36.12,19.07,35.76,38.55,1.73,2023-08-06 01:00:00 UTC,Chennai
560.76,1.45,20.73,27.18,24.56,39.31,42.5,2.91,2023-08-06 02:00:00 UTC,Chennai
647.54,4.86,25.36,22.71,28.85,39.44,43.23,4.37,2023-08-06 03:00:00 UTC,Chennai
634.19,5.7,27.08,19.67,30.99,33.93,38.19,5.95,2023-08-06 04:00:00 UTC,Chennai
600.81,6.87,24.33,22.89,32.9,27.88,32.83,7.47,2023-08-06 05:00:00 UTC,Chennai
540.73,6.26,22.28,33.97,37.19,21.57,26.4,7.6,2023-08-06 06:00:00 UTC,Chennai
350.48,2.91,14.39,48.64,30.99,10.07,12.81,3.99,2023-08-06 07:00:00 UTC,Chennai
310.42,1.82,12.68,52.93,26.94,7.14,9.19,2.94,2023-08-06 08:00:00 UTC,Chennai
310.42,1.34,13.02,53.64,25.99,7.44,9.72,2.79,2023-08-06 09:00:00 UTC,Chennai
343.8,1.31,17.31,52.93,30.99,9.96,12.44,3.48,2023-08-06 10:00:00 UTC,Chennai
397.21,1.17,22.28,52.93,33.38,14.02,17.08,4.5,2023-08-06 11:00:00 UTC,Chennai
440.6,0.65,25.7,52.21,30.99,17.8,21.28,5,2023-08-06 12:00:00 UTC,Chennai
534.06,0.11,29.82,50.07,23.37,27.31,31.84,5.76,2023-08-06 13:00:00 UTC,Chennai
607.49,0,29.82,51.5,18.12,40.64,46.71,6.59,2023-08-06 14:00:00 UTC,Chennai
600.81,0,25.36,59.37,16.21,50.15,57.53,6.71,2023-08-06 15:00:00 UTC,Chennai
560.76,0,20.73,73.67,15.02,55.74,63.82,6.33,2023-08-06 16:00:00 UTC,Chennai
527.38,0,17.99,76.53,14.19,52.15,59.86,6.52,2023-08-06 17:00:00 UTC,Chennai
473.98,0,15.94,65.8,12.4,38.71,45.05,6.52,2023-08-06 18:00:00 UTC,Chennai
403.88,0,14.05,45.78,10.13,20.65,24.32,5.38,2023-08-06 19:00:00 UTC,Chennai
417.23,0,14.39,33.97,10.61,15.55,18.14,4.81,2023-08-06 20:00:00 UTC,Chennai
433.92,0,14.91,30.4,12.28,17.01,19.5,4.02,2023-08-06 21:00:00 UTC,Chennai
453.95,0,15.42,29.33,14.19,22.87,25.94,3.29,2023-08-06 22:00:00 UTC,Chennai
453.95,0.01,16.45,27.18,15.74,31.27,35.16,2.69,2023-08-06 23:00:00 UTC,Chennai
460.62,0.02,18.16,22.89,16.21,38.01,42.56,2.44,2023-08-07 00:00:00 UTC,Chennai
500.68,0.12,20.91,16.45,17.4,41.61,46.3,2.79,2023-08-07 01:00:00 UTC,Chennai
654.22,2.01,27.08,7.96,20.5,43.85,49.16,4.81,2023-08-07 02:00:00 UTC,Chennai
774.38,7.82,29.13,8.94,23.6,43,49.37,6.71,2023-08-07 03:00:00 UTC,Chennai
700.95,7.49,29.82,11.35,30.04,30.74,36.97,7.85,2023-08-07 04:00:00 UTC,Chennai
660.9,8.61,29.13,6.71,40.53,21.78,27.82,9.25,2023-08-07 05:00:00 UTC,Chennai
600.81,11.29,27.76,3.53,56.74,16.13,21.6,9.12,2023-08-07 06:00:00 UTC,Chennai
420.57,5.42,24.68,6.71,51.98,8.12,11.76,5.89,2023-08-07 07:00:00 UTC,Chennai
380.52,3.1,24.68,11,48.16,6.37,9.25,4.94,2023-08-07 08:00:00 UTC,Chennai
373.84,1.98,25.36,14.48,43.87,6.24,9.16,4.5,2023-08-07 09:00:00 UTC,Chennai
520.71,1.36,31.53,17.17,32.42,12.97,17.66,6.78,2023-08-07 10:00:00 UTC,Chennai
647.54,0.57,34.27,30.76,22.89,27.03,34.18,8.11,2023-08-07 11:00:00 UTC,Chennai
647.54,0.17,31.53,45.06,16.93,39.84,48.39,6.84,2023-08-07 12:00:00 UTC,Chennai
594.14,0.02,27.76,48.64,14.07,45.73,54.33,5.07,2023-08-07 13:00:00 UTC,Chennai
600.81,0,26.73,51.5,14.9,53.82,64.28,4.94,2023-08-07 14:00:00 UTC,Chennai
614.17,0,25.7,54.36,15.74,58.7,72.44,4.81,2023-08-07 15:00:00 UTC,Chennai
587.46,0,23.31,51.5,15.74,55.74,71.57,4.31,2023-08-07 16:00:00 UTC,Chennai
567.44,0,24.68,39.7,16.21,51.54,66.15,4.37,2023-08-07 17:00:00 UTC,Chennai
487.33,0.01,22.96,30.4,15.14,42.09,52.93,3.64,2023-08-07 18:00:00 UTC,Chennai
380.52,0,16.45,31.83,11.68,29.42,36.64,2.66,2023-08-07 19:00:00 UTC,Chennai
363.83,0,13.54,35.76,10.49,25.86,32.29,2.75,2023-08-07 20:00:00 UTC,Chennai
373.84,0,13.71,35.05,12.64,26.73,32.95,2.69,2023-08-07 21:00:00 UTC,Chennai
413.89,0,15.42,29.68,15.26,29.13,34.43,2.53,2023-08-07 22:00:00 UTC,Chennai
467.3,0.03,17.82,21.82,16.69,31.81,36.77,2.63,2023-08-07 23:00:00 UTC,Chennai
527.38,0.16,21.08,13.77,17.4,34.91,40.38,2.88,2023-08-08 00:00:00 UTC,Chennai
627.52,1.26,26.05,5.14,19.79,40.12,46.48,3.58,2023-08-08 01:00:00 UTC,Chennai
921.25,11.85,29.13,0.96,25.99,52.39,61.27,6.4,2023-08-08 02:00:00 UTC,Chennai
1201.63,28.61,29.47,2.57,32.42,61.51,72.45,8.99,2023-08-08 03:00:00 UTC,Chennai
1295.09,34.87,31.87,8.76,39.1,62.82,74.53,11.53,2023-08-08 04:00:00 UTC,Chennai
1361.85,30.85,41.81,15.38,46.25,63.54,76.5,15.58,2023-08-08 05:00:00 UTC,Chennai
1348.5,22.8,52.09,24.32,56.74,60.71,73.75,17.73,2023-08-08 06:00:00 UTC,Chennai
640.87,8.49,41.47,13.59,74.39,22.25,28.35,8.61,2023-08-08 07:00:00 UTC,Chennai
473.98,4.41,36.67,9.75,67.71,13.09,17.27,6.21,2023-08-08 08:00:00 UTC,Chennai
447.27,2.77,35.99,9.21,61.99,12.37,16.67,5.57,2023-08-08 09:00:00 UTC,Chennai
500.68,1.75,39.41,9.48,54.36,17.37,22.97,6.4,2023-08-08 10:00:00 UTC,Chennai
