"city","time_index","actual_pm25","predicted_pm25","error"
"Udaipur",1,98.7195833333333,69.0783642431585,29.6412190901748
"Udaipur",2,94.4166666666667,65.7739486281148,28.6427180385518
"Udaipur",3,104.440833333333,63.5400251896094,40.9008081437239
"Udaipur",4,110.897083333333,62.0297993250468,48.8672840082865
"Udaipur",5,81.4183333333333,61.008823349469,20.4095099838643
"Udaipur",6,65.38375,60.3186008025199,5.06514919748012
"Udaipur",7,76.6433333333333,59.8519814346671,16.7913518986662
"Udaipur",8,55.66,59.5365271867325,3.87652718673252
"Udaipur",9,69.9220833333333,59.3232668949493,10.598816438384
"Udaipur",10,52.4225,59.1790940003086,6.75659400030857
"Udaipur",11,46.805,59.0816270814776,12.2766270814776
"Udaipur",12,51.1141666666667,59.0157353596663,7.90156869299967
"Udaipur",13,66.0722727272727,58.971189794306,7.10108293296675
"Udaipur",14,43.1058333333333,58.9410751252895,15.8352417919562
"Udaipur",15,51.5875,58.9207163469771,7.33321634697707
"Udaipur",16,34.724375,58.9069529596343,24.1825779596343
"Udaipur",17,56.4805555555556,58.8976483329891,2.41709277743358
"Udaipur",18,45.9422222222222,58.8913580154351,12.9491357932129
"Udaipur",19,81.2941176470588,58.8871054971515,22.4070121499073
"Udaipur",20,70.9283333333333,58.8842306165756,12.0441027167577
"Udaipur",21,50.0845833333333,58.8822870768247,8.79770374349135
"Udaipur",22,62.5861904761905,58.8809731625024,3.70521731368803
"Udaipur",23,52.5091666666667,58.8800849013566,6.37091823468991
"Udaipur",24,50.4404166666667,58.8794843995964,8.43906773292971
"Udaipur",25,42.6454166666667,58.8790784352404,16.2336617685737
"Udaipur",26,40.9583333333333,58.8788039863225,17.9204706529891
"Udaipur",27,54.2266666666667,58.8786184473522,4.65195178068556
"Udaipur",28,56.7320833333333,58.8784930152327,2.14640968189937
"Udaipur",29,60.4329166666667,58.8784082178633,1.55450844880342
"Udaipur",30,32.9690476190476,58.8783508912878,25.9093032722402
"Udaipur",31,41.2395238095238,58.8783121361203,17.6387883265965
"Udaipur",32,54.8683333333333,58.8782859360029,4.00995260266959
"Udaipur",33,69.3545833333333,58.8782682236256,10.4763151097078
"Udaipur",34,71.8704166666667,58.8782562493162,12.9921604173505
"Udaipur",35,78.1209523809524,58.8782481541812,19.2427042267712
"Udaipur",36,76.7971428571429,58.8782426815307,17.9189001756122
"Udaipur",37,114.656956521739,58.8782389817896,55.7787175399495
"Udaipur",38,173.2025,58.8782364806096,114.32426351939
"Udaipur",39,162.518333333333,58.8782347897071,103.640098543626
"Udaipur",40,150.44375,58.8782336465861,91.5655163534139
"Udaipur",41,120.603043478261,58.8782328737884,61.7248106044724
"Udaipur",42,82.3179166666667,58.8782323513448,23.4396843153218
"Udaipur",43,136.8935,58.8782319981511,78.0152680018489
"Udaipur",44,192.2975,58.8782317593773,133.419268240623
"Udaipur",45,196.244375,58.8782315979562,137.366143402044
"Udaipur",46,167.408636363636,58.8782314888287,108.530404874808
"Udaipur",47,141.141578947368,58.878231415054,82.2633475323144
"Udaipur",48,105.811764705882,58.8782313651792,46.9335333407031
"Udaipur",49,106.554583333333,58.8782313314618,47.6763520018716
"Udaipur",50,102.621578947368,58.8782313086674,43.7433476387011
"Udaipur",51,86.8579166666667,58.8782312932574,27.9796853734093
"Udaipur",52,103.8125,58.8782312828396,44.9342687171604
"Udaipur",53,72.6868421052632,58.8782312757967,13.8086108294664
"Udaipur",54,114.288,58.8782312710355,55.4097687289645
"Udaipur",55,85.4829166666667,58.8782312678166,26.60468539885
"Udaipur",56,56.7892857142857,58.8782312656406,2.08894555135488
"Champaran",1,141.515416666667,127.37302923001,14.1423874366569
"Champaran",2,103.71,126.141427228373,22.4314272283732
"Champaran",3,97.5242105263158,125.442548873997,27.9183383476813
"Champaran",4,75.696,125.045967061393,49.3499670613934
"Champaran",5,98.4379166666667,124.820924844671,26.3830081780044
"Champaran",6,114.86,124.693223579263,9.83322357926302
"Champaran",7,147.985416666667,124.620758894973,23.3646577716941
"Champaran",8,217.355454545455,124.579638468698,92.7758160767561
"Champaran",9,220.085416666667,124.556304489209,95.5291121774579
"Champaran",10,247.432916666667,124.543063512688,122.889853153979
"Champaran",11,202.329285714286,124.535549858221,77.793735856065
"Champaran",12,176.17125,124.531286199618,51.6399638003819
"Champaran",13,126.183888888889,124.52886676647,1.65502212241876
"Champaran",14,140.3,124.527493847739,15.7725061522607
"Champaran",15,142.489047619048,124.526714778542,17.962332840506
"Champaran",16,200.587916666667,124.526272692057,76.0616439746092
"Champaran",17,185.546666666667,124.526021828001,61.0206448386661
"Champaran",18,132.640833333333,124.52587947401,8.11495385932294
"Champaran",19,125.364705882353,124.525798694568,0.838907187784471
"Champaran",20,154.065833333333,124.525752855894,29.5400804774395
"Champaran",21,125.05125,124.525726844522,0.525523155477927
"Champaran",22,172.543333333333,124.525712084247,48.0176212490866
"Champaran",23,176.01625,124.525703708459,51.4905462915411
"Champaran",24,88.1104166666667,124.525698955579,36.4152822889121
"Champaran",25,96.3729166666667,124.525696258535,28.1527795918679
"Champaran",26,162.29625,124.525694728084,37.7705552719159
"Champaran",27,239.845,124.525693859623,115.319306140377
"Champaran",28,193.83625,124.52569336681,69.3105566331897
"Champaran",29,122.057916666667,124.525693087162,2.4677764204949
"Champaran",30,251.419411764706,124.525692928474,126.893718836232
"Champaran",31,271.424347826087,124.525692838425,146.898654987662
"Champaran",32,246.886666666667,124.525692787327,122.36097387934
"Champaran",33,234.526666666667,124.525692758331,110.000973908336
"Champaran",34,254.525416666667,124.525692741877,129.99972392479
"Champaran",35,224.825833333333,124.52569273254,100.300140600793
"Champaran",36,195.659583333333,124.525692727242,71.1338906060913
"Champaran",37,303.567,124.525692724236,179.041307275764
"Champaran",38,311.24375,124.52569272253,186.718057277471
"Champaran",39,119.357222222222,124.525692721561,5.16847049933918
"Champaran",40,85.037,124.525692721012,39.488692721012
"Champaran",41,134.868333333333,124.5256927207,10.342640612633
"Champaran",42,179.9975,124.525692720523,55.4718072794766
"Champaran",43,151.441764705882,124.525692720423,26.9160719854593
"Champaran",44,143.456363636364,124.525692720366,18.9306709159976
"Champaran",45,151.017916666667,124.525692720334,26.4922239463329
"Champaran",46,230.925,124.525692720315,106.399307279685
"Champaran",47,242.320416666667,124.525692720305,117.794723946362
"Champaran",48,309.1775,124.525692720299,184.651807279701
"Champaran",49,223.64125,124.525692720296,99.1155572797043
"Champaran",50,208.195263157895,124.525692720294,83.6695704376009
"Champaran",51,183.2225,124.525692720293,58.6968072797073
"Champaran",52,219.094545454545,124.525692720292,94.5688527342533
"Champaran",53,142.643333333333,124.525692720292,18.1176406130416
"Champaran",54,137.104583333333,124.525692720292,12.5788906130417
"Champaran",55,194.698947368421,124.525692720291,70.1732546481296
"Champaran",56,192.396,124.525692720291,67.8703072797086
"Champaran",57,219.185,124.525692720291,94.6593072797086
"Champaran",58,289.762857142857,124.525692720291,165.237164422566
"Lucknow",1,261.762666666667,204.978507071141,56.7841595955261
"Lucknow",2,209.381875,166.235386145827,43.146488854173
"Lucknow",3,153.54125,151.095495934959,2.44575406504057
"Lucknow",4,131.575454545455,151.277327898538,19.7018733530831
"Lucknow",5,146.058333333333,155.139885689879,9.08155235654564
"Lucknow",6,172.1575,157.496388236153,14.6611117638467
"Lucknow",7,205.138333333333,158.004946518136,47.1333868151974
"Lucknow",8,213.590833333333,157.737536165802,55.8532971675311
"Lucknow",9,244.613333333333,157.445326354279,87.1680069790544
"Lucknow",10,278.1745,157.329871841901,120.844628158099
"Lucknow",11,244.263125,157.330456211933,86.9326687880675
"Lucknow",12,190.874166666667,157.35941269474,33.5147539719267
"Lucknow",13,215.59125,157.377271583849,58.2139784161514
"Lucknow",14,158.364166666667,157.381204014219,0.982962652448009
"Lucknow",15,137.169583333333,157.379226107669,20.2096427743362
"Lucknow",16,116.240869565217,157.377022454704,41.1361528894861
"Lucknow",17,150.931904761905,157.376142182592,6.44423742068713
"Lucknow",18,102.824583333333,157.376140626591,54.5515572932579
"Lucknow",19,78.2040909090909,157.376357664963,79.1722667558723
"Lucknow",20,30.8320833333333,157.376492993322,126.544409659989
"Lucknow",21,111.530416666667,157.376523382216,45.8461067155494
"Lucknow",22,169.105833333333,157.376508761371,11.7293245719623
"Lucknow",23,186.941666666667,157.37649214487,29.5651745217968
"Lucknow",24,94.9558333333333,157.376485434566,62.4206521012322
"Lucknow",25,141.778333333333,157.37648537765,15.5981520443169
"Lucknow",26,107.314166666667,157.376487004119,50.0623203374524
"Lucknow",27,184.7775,157.376488029467,27.4010119705329
"Lucknow",28,200.777916666667,157.376488264167,43.4014284024992
"Lucknow",29,152.041666666667,157.376488156157,5.33482148949022
"Lucknow",30,201.34375,157.376488030876,43.9672619691237
"Lucknow",31,247.390416666667,157.376487979733,90.0139286869336
"Lucknow",32,221.975833333333,157.376487978962,64.5993453543717
"Lucknow",33,200.4375,157.376487991148,43.0610120088521
"Lucknow",34,125.905416666667,157.376487998916,31.4710713322491
"Lucknow",35,215.530416666667,157.376488000727,58.1539286659392
"Lucknow",36,227.278333333333,157.37648799993,69.9018453334033
"Lucknow",37,301.908,157.376487998986,144.531512001014
"Lucknow",38,319.679230769231,157.376487998596,162.302742770635
"Lucknow",39,251.065416666667,157.376487998587,93.6889286680792
"Lucknow",40,238.952916666667,157.376487998679,81.576428667988
"Lucknow",41,255.778333333333,157.376487998738,98.4018453345958
"Lucknow",42,280.948571428571,157.376487998752,123.57208342982
"Lucknow",43,267.6375,157.376487998746,110.261012001254
"Lucknow",44,321.828333333333,157.376487998739,164.451845334595
"Lucknow",45,328.783333333333,157.376487998736,171.406845334598
"Lucknow",46,289.536,157.376487998736,132.159512001264
"Lucknow",47,314.556666666667,157.376487998736,157.18017866793
"Lucknow",48,271.788695652174,157.376487998737,114.412207653437
"Lucknow",49,227.349166666667,157.376487998737,69.9726786679299
"Lucknow",50,263.406,157.376487998737,106.029512001263
"Lucknow",51,227.846666666667,157.376487998737,70.47017866793
"Lucknow",52,188.727083333333,157.376487998737,31.3505953345967
"Lucknow",53,197.442083333333,157.376487998737,40.0655953345967
"Lucknow",54,160.23875,157.376487998737,2.86226200126339
"Lucknow",55,215.166842105263,157.376487998737,57.7903541065265
"Lucknow",56,277.532,157.376487998737,120.155512001263
"Lucknow",57,213.525416666667,157.376487998737,56.1489286679301
"Lucknow",58,297.546428571429,157.376487998737,140.169940572692
"Patna",1,190.094166666667,177.161988210369,12.9321784562981
"Patna",2,164.287142857143,172.077378479177,7.790235622034
"Patna",3,113.68875,166.448625060485,52.7598750604852
"Patna",4,100.980476190476,163.381993992937,62.4015178024604
"Patna",5,151.43625,162.536608942939,11.1003589429395
"Patna",6,150.281666666667,162.740970859532,12.4593041928651
"Patna",7,177.88,163.149701305555,14.7302986944449
"Patna",8,253.355416666667,163.419982961827,89.9354337048394
"Patna",9,242.468095238095,163.519717817623,78.9483774204721
"Patna",10,252.192380952381,163.522028808224,88.6703521441565
"Patna",11,247.67875,163.495094014454,84.1836559855461
"Patna",12,238.909166666667,163.472727155441,75.436439511226
"Patna",13,239.667777777778,163.462484566009,76.2052932117684
"Patna",14,231.11625,163.46069080089,67.6555591991098
"Patna",15,244.660833333333,163.462203041152,81.1986302921815
"Patna",16,237.980416666667,163.463939271026,74.5164773956405
"Patna",17,116.022916666667,163.464901406357,47.4419847396905
"Patna",18,181.41125,163.465175231421,17.9460747685787
"Patna",19,109.87125,163.465118035473,53.5938680354727
"Patna",20,158.305833333333,163.464992894477,5.1591595611437
"Patna",21,126.135,163.464908590836,37.3299085908355
"Patna",22,228.240416666667,163.464876805066,64.775539861601
"Patna",23,191.615,163.464875538477,28.1501244615235
"Patna",24,120.669166666667,163.464883695626,42.795717028959
"Patna",25,78.6775,163.464890633012,84.787390633012
"Patna",26,115.449583333333,163.464893866784,48.0153105334503
"Patna",27,178.972083333333,163.464894468979,15.507188864354
"Patna",28,183.640833333333,163.464894020437,20.1759393128966
"Patna",29,175.129166666667,163.464893485202,11.6642731814642
"Patna",30,222.1575,163.464893183508,58.6926068164925
"Patna",31,245.782083333333,163.464893094991,82.3171902383426
"Patna",32,230.814583333333,163.464893110787,67.3496902225459
"Patna",33,229.704583333333,163.464893149071,66.2396901842619
"Patna",34,222.50125,163.464893175353,59.0363568246467
"Patna",35,200.670833333333,163.464893185473,37.2059401478602
"Patna",36,209.360416666667,163.464893186038,45.8955234806292
"Patna",37,328.25,163.46489318357,164.78510681643
"Patna",38,361.3175,163.46489318142,197.85260681858
"Patna",39,186.47347826087,163.464893180399,23.0085850804701
"Patna",40,201.706086956522,163.464893180198,38.2411937763233
"Patna",41,200.668695652174,163.464893180331,37.2038024718428
"Patna",42,244.422727272727,163.464893180496,80.9578340922312
"Patna",43,268.218571428571,163.464893180591,104.753678247981
"Patna",44,254.02125,163.464893180619,90.5563568193808
"Patna",45,303.305789473684,163.464893180615,139.840896293069
"Patna",46,295.865416666667,163.464893180603,132.400523486063
"Patna",47,260.525,163.464893180595,97.060106819405
"Patna",48,305.249285714286,163.464893180592,141.784392533694
"Patna",49,309.993333333333,163.464893180592,146.528440152742
"Patna",50,284.7565,163.464893180592,121.291606819408
"Patna",51,261.4415,163.464893180593,97.9766068194071
"Patna",52,276.33625,163.464893180593,112.871356819407
"Patna",53,329.846470588235,163.464893180593,166.381577407642
"Patna",54,138.630416666667,163.464893180593,24.8344765139266
"Patna",55,172.350526315789,163.464893180593,8.88563313519626
"Patna",56,217.668,163.464893180593,54.2031068194068
"Patna",57,210.355416666667,163.464893180593,46.8905234860735
"Patna",58,197.235714285714,163.464893180593,33.7708211051211
